35054636;Escola Euclides Custodio Da Silveira Des (EMEF);5121060;RUA JOSE DE MORAIS;PARQUE SAO DOMINGOS
35070191;Escola Euclides Da Cunha (EMEF);5885190;RUA DA COSTA NOVA DO PRADO;JARDIM COMERCIAL
35053193;Escola Euclydes De Oliveira Figueiredo Gen (EMEF);5352080;RUA MARECHAL OLIMPIO MOURAO FILHO;CIDADE SAO FRANCISCO
35191905;Escola Eudoro Villela;4937000;ESTRADA GUAVIRUTUBA;JD SANTA LUCIA
35902305;Escola Eugenio Mariz De Oliveira Netto;4922120;RUA DONA VIRGNIA;CHACARA VISTA ALEGRE
35004960;Escola Eugenio Zerbini Prof;4473040;R PIAVUNAS, DOS;BAL S FRANCISCO
35036274;Escola Eulalia Silva Profa;4931030;R AMARO ANTONIO DE ARAUJO;JD S MARGARIDA
35923618;Escola Eulice Silvio Mendonca Da Silva Professora;2860001;AVENIDA DEPUTADO CANTIDIO SAMPAIO;VILA SOUZA
35002756;Escola Eunice Laureano Da Silva Profa;3804065;PC FLORINDO ANTONIO BARATELLA;PRQ BOTURUSSU
35900060;Escola Eunice Marques Moura Bastos Profa;8032340;R NARCEJA;VL N CURUCA
35915661;Escola Eunice Terezinha De Oliveira Fragoas Profa;2318000;AVENIDA ANTONELO DA MESSINA;SITIO DO PIQUERI
35001004;Escola Eurico Figueiredo Prof;2272030;R MINISTRO FONSECA FILHO;JACANA
35054161;Escola Eurico Gaspar Dutra Mal (EMEF);4163010;JEAN DE LA HUERTA;VILA BRASILINA
35038246;Escola Eurico Gaspar Dutra Marechal;5843240;R HIPOLITO CORDEIRO;JD S LUIS
35001119;Escola Euripedes De Castro;2225010;AVENIDA EDGAR RUZZANT;JARDIM BRASIL
35044441;Escola Euripedes Simoes De Paula Prof;4852218;RUA MARIA PAPE;JD LUCELIA
35004480;Escola Eurydice Zerbini Profa;4257145;RUA EPIACABA;VL ARAPUA
35005071;Escola Eusebio De Paula Marcondes Prof;4455360;R DOMINGOS GALLETERI BLOTTA;JD S CRUZ
35200037;Escola Euzebio Rocha Filho (EMEF);8151300;AMPARO DA SERRA;PARQUE DOM JOAO NERI
35923667;Escola Evandro Cavalcanti Lins E Silva;4848200;RUA CARMELIA TRAIMONDI;JD C.ALVES
35002689;Escola Exercito Brasileiro;3685050;R REBELO DA SILVA;JD S NICOLAU
35001120;Escola Expedicionario Brasileiro;2334001;RUA ALTINOPOLIS;AGUA FRIA
35055633;Escola Ezequiel Ramos Junior (EMEF);8142010;RUA JOSE BORGES DO CANTO;JARDIM CAMARGO
35003797;Escola Fabiano Lozano Maestro;4018031;R HUMBERTO I;VL MARIANA
35907029;Escola Fabio Agazzi;8461420;R ALVARO DA COSTA;JD S PAULO
35053569;Escola Fabio Da Silva Prado Dr (EMEF);3166000;RUA TAQUARI;MOOCA
35044337;Escola Fadlo Haidar;8253580;R MURMURIOS DA TARDE;CJ RES J BONIFACIO
35053946;Escola Fagundes Varella (EMEF);5790140;AUGUSTO BARBOSA TAVARES;JARDIM MARIA SAMPAIO
35053016;Escola Faria Lima Brig (EMEF);4109010;AMETISTA;ACLIMACAO
35003633;Escola Faria Lima Brigadeiro;5025000;R CAJAIBA;PERDIZES
35233997;Escola Fazenda Da Juta (EMEF);3974100;LUCAS LOSSIUS;JARDIM SANTA ADELIA
35268288;Escola Fazenda Da Juta Vi;3977002;RUA LISA NOBLET;FAZENDA DA JUTA
35925226;Escola Fazenda Do Carmo Iii;8421520;AVENIDA PAULO GRACINDO;CONJUNTO HABITACIONAL FAZENDA DO CARMO
35924520;Escola Fazenda Itaim Iv;8121800;RUA VALSA DOS CASAIS;ITAIM PAULISTA
35904260;Escola Felicia De Rinaldis Franco;2981040;R CAMPINORTE;JD SYDNEY
35055448;Escola Felicio Pagliuso Prof (EMEF);8380045;ABNER RIBEIRO BORGES;JARDIM ROSELI
35918748;Escola Felicio Tonetti;2281214;RUA JOSE MILTON BARBOSA;CONJUNTO HABITACIONAL JOVA RURAL
35910776;Escola Fernandes Soares Prof;8180010;R ERVA DO SERENO;JD MAIA
35055256;Escola Fernando De Azevedo Prof (EMEF);8032450;TAPERA;VILA NOVA CURUCA
35269384;Escola Fernando Gasparian;5783150;RUA LUSTER;JARDIM UMUARAMA
35201923;Escola Fernando Gracioso (EMEF);5211060;SILVEIRANIA;JARDIM RUSSO
35902724;Escola Fernando Mauro Pires Da Rocha Deputado;8471520;RUA JOSE PINTO;CID TIRADENTES
35904284;Escola Fernando Pessoa;8471010;R PADRE ALDEMAR MOREIRA, DOS;C TIRADENTES
35003682;Escola Fernao Dias Paes;5420000;AV PEDROSO DE MORAIS;PINHEIROS
35003670;Escola Fidelino Figueiredo Prof;1226020;R IMACULADA CONCEICAO;VL BUARQUE
35054811;Escola Firmino Tiburcio Da Costa (EMEF);3546010;RUA PEDRO MORCILLA FILHO;CIDADE PATRIARCA
35046243;Escola Flaminio Favero Prof;2673000;AV GENERAL PENHA BRASIL;VL N CACHOEIRINHA
35004029;Escola Flavia Vizibeli Pirro Profa;4358130;RUA PADRE ABREU E LIMA;PARQUE JABAQUARA
35062790;Escola Flavio Augusto Rosa Prof (EMEF);8190460;GRUTA DAS PRINCESAS;VILA ITAIM
35041737;Escola Flavio Jose Osorio Negrini Prof;5766300;R CASIMIRO;JD OLINDA
35914733;Escola Flavio La Selva Prof;4940070;R CARMELO CALI;VL S LUCIA
35054999;Escola Flores Da Cunha Dep (EMEF);3918000;GENERAL PORFIRIO DA PAZ;JARDIM GRIMALDI
35925500;Escola Florestan Fernandes;5207000;R PRESIDENTE VARGAS;PERUS
35201960;Escola Florestan Fernandes Prof (EMEF);4860320;MARGUERITTE LONG;JARDIM GUANABARA
35003815;Escola Floriano Marechal;4117020;R DONA JULIA;VL MARIANA
35000759;Escola Florinda Cardoso Profa;2111031;R ITAUNAS;VL MARIA
35036791;Escola Forca Aerea Brasileira;8150070;R ARMANDO MAMEDE JUNIOR;PRQ S RITA
35068664;Escola Francisco Alves Mendes Filho Chico Mendes (EMEF);3583090;RUA FIGUEIRA DA BARBARIA;JARDIM BRASILIA
35902500;Escola Francisco Alves Mourao Prof;4470261;RUA ADELINA MARIA DE JESUS;JD APURA
35035592;Escola Francisco Antonio Martins Junior Prof;5881270;R ROCHA MEDRANO;JD.SAO BENTO
35001843;Escola Francisco Borges Vieira Dr;3209040;R PARATINQUARA;VL ALPINA
35039317;Escola Francisco Brasiliense Fusco Dr;5754071;R JARACATIA;JD UMARIZAL
35037370;Escola Francisco Da Costa Guedes;2124002;AV CEREJEIRAS, DAS;JD JAPAO
35076144;Escola Francisco Da Silveira Bueno Prof (EMEF);3254330;IGARAPE FLORES;VILA SAO NICOLAU
35043746;Escola Francisco De Assis Pires Correa Prof;8255415;R SILVIANOPOLIS;ITAQUERA
35004424;Escola Francisco De Assis Reys;4203002;R BOM PASTOR;IPIRANGA
35053636;Escola Francisco De Mont Alverne Frei (EMEF);3626000;RUA SAO CELSO;VILA DOMITILA
35038258;Escola Francisco De Paula Conceicao Junior Prof;5791050;R DOMINGOS SEQUEIRA;JD MITSUTANI
35036717;Escola Francisco De Paula Vicente De Azevedo;4941110;R JIVAROS;PRQ BOLOGNE
35000115;Escola Francisco Faria Neto Prof;2982000;R SILVERIO DE CASTRO SOUSA;JD SYDNEY
35909063;Escola Francisco Glycerio De Freitas Dr;8285300;R COSMO JOSE DA SILVA;C LIDER
35037394;Escola Francisco Joao De Azevedo Padre;4803170;RUA ALCINDO FERREIRA;JD CRUZEIRO
35053430;Escola Francisco Meirelles Des (EMEF);4224010;CAMPANTE;VILA INDEPENDENCIA
35036766;Escola Francisco Mesquita Jornalista;3823000;R WENCESLAU GUIMARAES;PRQ CISPER
35906190;Escola Francisco Mignone;8265290;R RIO BIRIGUI;GLEBA DO PESSEGO
35902861;Escola Francisco Parente;8111710;RUA TOSHIO YOSHIDA;VILA ODETE
35046292;Escola Francisco Pereira De Souza Filho Prof;8080090;R GONCALVES RIBEIRO;PRQ PAULISTANO
35233961;Escola Francisco Rebolo (EMEF);5728050;RUA CATARINENSES;VILA ANDRADE
35036262;Escola Francisco Roswell Freire;4843070;R LOUIS DAQUIN;PRQ BRASIL
35913820;Escola Francisco Voccio;2636030;RUA ITA;VILA SANTOS
35054513;Escola Franklyn Augusto De Moura Campos Prof (EMEF);2206000;RUA MAJOR DANTAS CORTEZ;VILA GUSTAVO
35054902;Escola Frederico Gustavo Dos Santos Tte Aviador (EMEF);2673000;AVENIDA GENERAL PENHA BRASIL;VILA ANGELICA
35048707;Escola Frederico Mariano;8411100;R JERONIMO PRADO;VL S CRUZ
35002094;Escola Frederico Vergueiro Steidel;3421030;R ATLANTIDA;VL CARRAO
35910296;Escola Friedrich Von Voith;2996000;RUA ANTONIO DE CABEZON;PARQUE NACOES UNIDAS
35000656;Escola Frontino Guimaraes;2403020;R PAULO GONCALVES;SANTANA
35920265;Escola Fulvio Abramo;8475350;R JOSE ROMEIRO;C TIRADENTES
35002987;Escola Gabriel Peliciotti Prof;8062270;R TITO CAPINAM;JD S CARLOS
35053727;Escola Gabriel Prestes Prof (EMEF);5140040;CARLOS DA CUNHA MATTOS;CHACARA INGLESA
35053697;Escola Gabriel Sylvestre Teixeira De Carvalho Prof (EMEF);5128030;RUA CORONEL ALBINO REGO;PARQUE MARIA DOMITILA
35001089;Escola Gabriela Mistral;2232000;MAJOR BARACCA;PARQUE EDU CHAVES
35000279;Escola Galdino Lopes Chagas Prof;2806000;EST SABAO, DO;JD MARISTELA
35002896;Escola Galileo Emendabili Escultor;8246091;R JERIBATUBA;PDA QUINZE
35053348;Escola Garcia Davila Cte (EMEF);2539000;ARMANDO COELHO SILVA;PARQUE PERUCHE
35053739;Escola Gastao Moutinho Cte (EMEF);2422200;RUA CORONEL JOAO DA SILVA FEIJO;PARQUE MANDAQUI
35039100;Escola Gastao Strang Prof;3377010;R MAFALDA;CH BELENZINHO
35000024;Escola Gaviao Peixoto Brigadeiro;5208230;R MOGEIRO;VL PERUS
35036444;Escola Genesio De Almeida Moura Dr;2879070;R DOMINGOS AREVALO;JD DAMASCENO
35910831;Escola Geraldino Dos Santos Deputado;8390240;AVENIDA DOS SERTANISTAS;JARDIM SAO FRANCISCO
35037011;Escola Geraldo Campos Moreira Professor Dr;3819090;R MUTUIPE;PRQ CISPER
35003074;Escola Geraldo Domingos Cortez Prof;8215290;R DR ALVARO DE MENDONCA;ITAQUERA
35036500;Escola Geraldo Homero Franca Ottoni Prof;2955110;R BERNARDO ROLIM DE MOURA;VL MIRANTE
35098401;Escola Geraldo Sesso Junior (EMEF);2845160;JOSE SIQUEIRA BRITO;BRASILANDIA
35906578;Escola Gerson De Moura Muzel Prof;4856080;EST MUNICIPAL;JD ALMEIDA PRADO
35242248;Escola Gianfrancesco Guarnieri (EMEF);5854080;DOMENICO FONTANA;PARQUE MARIA HELENA
35922250;Escola Gianfrancesco S B M Guarnieri;3102060;R ITAPIRA;MOOCA
35904879;Escola Gil Vicente;4945005;RUA ANTONIO ELIAS SCHOUERI;PRQ DO LAGO
35419977;Escola Gilberto Dupas Prof (EMEF);2720200;DEPUTADO EMILIO CARLOS;LIMAO
35400063;Escola Gilmar Taccola Prof (EMEF);3423000;LUTECIA;VILA CARRAO
35923540;Escola Giorgio Gagliani Caputo Padre;8451060;RUA QUIMANGA;VILA IOLANDA
35036742;Escola Giulio David Leone Prof;4830180;R RIBEIRA DO VOUGA;JD PRESIDENTE
35280422;Escola Giuseppe Tavolaro Prof (EMEF);3977414;ALEXANDRE GROPPALI;FAZENDA DA JUTA
35003839;Escola Godofredo Furtado;5412001;R JOAO MOURA;JD. AMERICA
35004467;Escola Gomes Cardim Prof;1536001;AV LACERDA FRANCO;CAMBUCI
35000966;Escola Goncalves Dias;2081070;R NILO LUIS MAZZEI;VL I MAZZEI
35415388;Escola Granja Nossa Senhora Aparecida (EMEF);4860110;HANS CHRISTIAN ANDERSEN;GRANJA NOSSA SENHORA APARECIDA
35090612;Escola Gregorio Westrupp Pe (EMEF);3928130;ESQUIVEL NAVARRO;CONJUNTO HABITACIONAL TEOTONIO VILELA
35004492;Escola Gualter Da Silva Prof;4283050;R ANATOLE FRANCE;VL M VELHO
35001485;Escola Guerino Raso;3174000;R SERRA DA BOCAINA;Q PARADA
35904314;Escola Guerra Junqueiro;8465220;RUA FLORIANO ARRESTI;CONJ JUSCELINO
35036821;Escola Guilherme De Almeida;2611003;AVENIDA PARADA PINTO;VILA NOVA CACHOEIRINHA
35055128;Escola Guilherme De Almeida (EMEF);3732010;RUA FAUSTINO PAGANINI;VILA PIERINA
35041695;Escola Guilherme Giorgi Comendador;3909070;R SEBASTIAO MARCHESONI;JD ROSAS
35003612;Escola Guilherme Kuhlmann;5072000;LRG LAPA, DA;L BAIXO
35054367;Escola Guimaraes Rosa (EMEF);3444090;PRACA HAROLDO DALTRO;VILA NOVA MANCHESTER
35207639;Escola Guiomar Cabral (EMEFM);2945000;MENOTTI LAUDISIO;JARDIM CIDADE PIRITUBA
35041014;Escola Guiomar Novaes;4653180;R LEONIDAS MOREIRA;VILA INGLESA
35004030;Escola Guiomar Rocha Rinaldi Profa;5560010;R DOM FRANCISCO CARDOSO AYRES;JD CAMBARA
35916729;Escola Gustavo Barroso;2281200;RUA ALFEU DE ALCANTARA MONTEIRO;CONJUNTO HABITACIONAL JOVA RURAL
35053485;Escola Habib Carlos Kyrillos Dr (EMEF);4412090;RUA RIO GRANDE DO NORTE;AMERICANOPOLIS
35055311;Escola Haroldo Veloso Brig (EMEF);8210530;RUA MARCELINO DA SILVA;ITAQUERA
35922146;Escola Haydee Hidalgo Profa;8382557;RUA DOS LIRIOS;JD ARANTES
35037023;Escola Heckel Tavares;8090000;AV DR JOSE ARTHUR DA NOVA;CHAC 3 MENINAS
35923564;Escola Heidi Alves Lazzarini;5852480;R QUINTA DA CONRARIA;PRQ CLAUDIA
35053910;Escola Heitor De Andrade (EMEF);4773170;DEPUTADO ADIB CHAMMAS;VELEIROS
35923461;Escola Heitor Villa Lobos Maestro;4824010;AV ARVOREIRO, DO;PRQ ARVORES
35004662;Escola Helena Lemmi Profa;4138020;R JUA;SAUDE
35054616;Escola Helena Lombardi Braga Profa (EMEF);2077080;RUA DIRCE;VILA LEONOR
35003086;Escola Helena Lombardi Braga Profa;8240010;R VIRGINIA DE MIRANDA;JD NORMA
35098371;Escola Helio Franco Chaves Cel (EMEF);2365010;KOTINDA;JARDIM CORISCO
35283885;Escola Helio Helene;8072132;RUA DENER;UNIAO DE VILA NOVA
35035634;Escola Helio Motta Dr;5765170;R CANORI;JD OLINDA
35910302;Escola Helios Heber Lino Prof;2871080;RUA MONTES PIRINEUS;JARDIM ONDINA
35233894;Escola Hellio Tavares Dr (EMEF);8131360;RUA PAULO TAPAJOS;ITAIM PAULISTA
35004674;Escola Heloisa Carneiro Profa;4383070;R ANTONIO COVELLO;JD JABAQUARA
35911033;Escola Henrique De Souza Filho Henfil;4187170;RUA GASTAO FORMENTI;VL STA TERESA
35004042;Escola Henrique Dumont Villares;5323002;AV PRESIDENTE ALTINO;JAGUARE
35085558;Escola Henrique Felipe Da Costa Henricao (EMEF);8160090;RUA PATAJUBA;JARDIM CAMPOS
35055505;Escola Henrique Geisel Gen (EMEF);5158000;RUA MIGUEL PEREIRA LANDIM;JARDIM JARAGUA
35053624;Escola Henrique Infante D (EMEF);3034070;RUA COMENDADOR NESTOR PEREIRA;CANINDE
35055451;Escola Henrique Melega Prof (EMEF);3389050;RUA CHIQUINHA GONZAGA;VILA PRIMAVERA
35055165;Escola Henrique Pegado Prof (EMEF);3757050;RUA ITAPIRUNA;JARDIM PENHA
35055499;Escola Henrique Raymundo Dyott Fontenelle Brig (EMEF);5181280;RUA NOSSA SENHORA DA CONCEICAO;JARAGUA
35037357;Escola Henrique Smith Bayma Dr;8180310;R SALSA PARRILHA;JD MAIA
35066734;Escola Henrique Souza Filho Henfil (EMEF);8371400;ERICO SEMER;JARDIM MARILU
35055074;Escola Heraldo Barbuy (EMEF);3978000;CRISTOVAO DE VASCONCELOS;JARDIM ADUTORA
35005459;Escola Herbert Baldus;4844560;RUA CANCAO DA TERRA;JD S BERNARDO
35245148;Escola Herbert De Souza Betinho (EMEF);5879000;FEITICO DA VILA;CHACARA SANTA MARIA
35043953;Escola Herculano De Freitas Prof;4929170;AV OLIVIER BACHELIN;AT RIVIERA
35039275;Escola Hermano Ribeiro Da Silva;4416330;TV SOCORRO;JD MIRIAM
35915671;Escola Herminia De Andrade Pfuhl Neves Profa;8235000;R RAINHA DA NOITE;PRQ GUARANI
35901799;Escola Herminio Sacchetta;4858570;AVENIDA PAULO GUILGUER REIMBERG;JD MARIA FERNANDES
35000796;Escola Herois Da Feb;2177020;R SOLDADO BENEDITO ELISEU DOS SANTOS;PRQ N MUNDO
35925366;Escola Hilda Ferraz Kfouri Profa;4844560;R CANCAO DA TERRA;JD S BERNARDO
35005344;Escola Hilton Reis Santos Prof;4893000;EST ENGENHEIRO MARCILAC;EMBURA
35095606;Escola Hipolito Jose Da Costa (EMEF);2360010;AUGUSTO RODRIGUES;JARDIM FONTALIS
35000930;Escola Homem De Mello Barao;2017013;RUA ALFREDO PUJOL;SANTANA
35037606;Escola Homero Dos Santos Forte Prof;5663010;R HERBERT SPENCER;PARAISOPOLIS
35048732;Escola Homero Vaz Do Amaral;4832060;R BREST;JD KIOTO
35036705;Escola Honorio Monteiro Dr;4961150;TV MAGONDI;CH S AZUL
35000700;Escola Horacio Lafer Ministro;2114002;RUA DIAS DA SILVA;VILA MARIA
35005095;Escola Hugo Lacorte Vitale Deputado;5790150;R CANTANHEDE;PIRAJUSSARA
35916500;Escola Hugo Takahashi Eng;8020020;R JULIAO PEREIRA MACHADO;PRQ SONIA
35035609;Escola Humberto Alfredo Pucca Prof;5870150;R MANDIRA, DA;JD FRATERNIDADE
35037059;Escola Humberto Dantas;8410160;R SERRA DO MAR;VL P ISABEL
35053363;Escola Humberto Dantas (EMEF);2564010;RUA MANOEL DIAS DO CAMPO;CASA VERDE ALTA
35054835;Escola Humberto De Campos (EMEF);3557000;AVENIDA PROFESSOR XAVIER DE LIMA;JARDIM HERCILIA
35000280;Escola Humberto De Souza Mello Gal;2860001;AV DEPUTADO CANTIDIO SAMPAIO;PARADA DE TAIPAS
35039299;Escola Ibrahim Nobre;4678020;R PROFESSOR DJALMA BENTO;JD LUANDA
35053200;Escola Ibrahim Nobre (EMEF);5368020;RUA CORONEL SALVADOR DE MOYA;VILA ALBA
35068718;Escola Idemia De Godoy Profa (EMEF);8440180;ANDES;GUAIANAZES
35923266;Escola Iguatemi (JI);8380220;R CONFEDERACAO DOS TAMOIOS;JD IGUATEMI
35224236;Escola Ileusa Caetano Da Silva Profa (EMEF);5547025;RUA D;JARDIM EDUCANDARIO
35000802;Escola Imperatriz Leopoldina;2124050;R TOGO;JD JAPAO
35909130;Escola Inah Jacy De Castro Aguiar;3945010;R PROFESSOR ADHEMAR ANTONIO PRADO;JD TIETE
35048677;Escola Indiana Zuycher Simoes De Jesus Profa;8250710;R INACIO DONATI;CJ RES J BONIFACIO
35925135;Escola Indigena Guarani Gwyra Pepo;4895070;ESTRADA JOAO LANG;CIPO DO MEIO
35904867;Escola Ines Brega Cordeiro Profa;8410100;R CENTRALINA;VL P ISABEL
35002636;Escola Infante Dom Henrique;3515010;R TEODORO MASCARENHAS;VL MATILDE
35407343;Escola Ipiranga I (EMEF);4193050;JOSE PEREIRA CRUZ;PARQUE BRISTOL
35053958;Escola Iracema Marques Da Silveira Profa (EMEF);5892360;AVENIDA DOM RODRIGO SANCHES;PARQUE DO ENGENHO
35002732;Escola Irene Branco Da Silva Profa;3734220;R QUARUNAS;VL R BARBOSA
35002197;Escola Irene De Lima Paiva Profa;3423000;R LUTECIA;VL CARRAO
35924696;Escola Irene Iii (JI);5890300;R SERRA DOS DOIS IRMAOS;JD AMALIA
35002021;Escola Irene Ribeiro Profa;3448120;R CORONEL AMARO SOBRINHO;VL CARRAO
35055001;Escola Irineu Marinho (EMEF);3152150;RUA JACARAIPE;QUINTA DA PAINEIRA
35912268;Escola Irineu Monteiro De Pinho Rev;8225560;R CHUVA E SOL;CJ HAB A E CARVALHO
35902287;Escola Irma Charlita;4850020;R ADELIA DA SILVA MENDES;PRQ COCAIA
35909117;Escola Isaac Schraiber Prof;8311060;RUA ALVARO DO PRADO;P S RAFAEL
35004873;Escola Isabel Princesa;4136000;R IBIRAREMA;BSQ SAUDE
35000243;Escola Isabel Vieira De Serpa E Paiva Profa;5181000;AV JERIMANDUBA;JARAGUA
35054057;Escola Isabel Vieira Ferreira Profa (EMEF);4467245;DAS ORQUIDEAS;PARQUE PRIMAVERA
35001417;Escola Isai Leirner;3349030;R PLACIDO DE CASTRO;VL INVERNADA
35005216;Escola Isaltino De Mello Prof;4691040;R TONINHAS;VL GEA
35408384;Escola Itaim A (EMEF);8142235;MANUEL RODRIGUES SANTIAGO;JARDIM LAURA
35038097;Escola Italo Betarello;2995140;RUA ANDRESA;PARQUE NACOES UNIDAS
35004327;Escola Itauna Visconde De;4208001;R SILVA BUENO;IPIRANGA
35902895;Escola Itiro Muto;4822110;R PAULO ARAUJO NOVAES;PRQ DAS NACOES
35901787;Escola Iturbides Bolivar De Almeida Serra Prof;4764001;AV DE PINEDO;SOCORRO
35090621;Escola Ivete Vargas Dep (EMEF);3928220;RUA CARLO CLAUSETTI;COHAB TEOTONIO VILELA
35924209;Escola Ivo Bandoni Prof;3579000;R BOM JESUS DO MONTE;JD MARILIA
35408566;Escola Izabel Aparecida Cristovao Da Luz Profa (EMEF);8121001;ANTONIO DE SOUZA AMORIM;JARDIM SAO LUIS ZONA LESTE
35906797;Escola Izac Silverio Prof;2356070;RUA BITENCOURT DA SILVA;JARDIM VIRGINIA BIANCA
35054380;Escola Jackson De Figueiredo (EMEF);3310000;ITAPURA;VILA GOMES CARDIM
35907108;Escola Jacob Salvador Zveibil;2810000;AV ELISIO TEIXEIRA LEITE;PARADA DE TAIPAS
35043941;Escola Jacob Thomaz Itapura De Miranda Prof;4845000;R ANTONIO FELIPE FILHO;JD SOMARA
35000553;Escola Jacomo Stavale Prof;2960020;R MANUEL MADRUGA;M VELHO
35004285;Escola Jacques Maritain;4250100;R LARANJAL;VILA MARTE
35915725;Escola Jacques Orlando Caminha D Avila Reverendo;5822010;R ANTONIO RAMOS ROSA;PARQUE SANTO ANTONIO
35003943;Escola Jacyra Moya Martins Carvalho Profa;5526000;R ALMIRANTE ARISTIDES GUILHEM;JD JUSSARA
35039111;Escola Jaime Cortesao;3437080;R JORGE WASHINGTON;VL CARRAO
35923254;Escola Jair Toledo Xavier Prof;2844000;R JOAQUIM DE ALMEIDA MORAIS;BRASILANDIA
35223141;Escola Jairo De Almeida Prof (EMEF);5209000;RECANTO DOS HUMILDES;CONJUNTO HABITACIONAL RECANTO DOS HUMILD
35054641;Escola Jairo Ramos (EMEF);5135000;RUA GENERAL LAURO CAVALCANTI DE FARIAS;JARDIM MANGALOT
35002434;Escola Jamil Pedro Sawaya Prof;3556010;R PALMEIRINA;C PATRIARCA
35003165;Escola Jandyra Vieira Cunha Barra Profa;3976020;R JOAO LOPES DE LIMA;JD SAPOPEMBA
35242287;Escola Januario Mantelli Neto Dep (EMEF);3817000;RUA CAICARA DO RIO DO VENTO;PARQUE CISPER
35233882;Escola Jardim Britania (EMEF);5267200;FELIPPO STURBA;JARDIM ANHANGUERA
35346445;Escola Jardim Da Conquista (EMEF);5209000;RECANTO DOS HUMILDES;CONJUNTO HABITACIONAL RECANTO DOS HUMILD
35354685;Escola Jardim Damasceno I (EMEF);2860001;DEPUTADO CANTIDIO SAMPAIO;VILA SOUZA
35271147;Escola Jardim Das Laranjeiras (EMEF);8372100;LUISA SARAZIM;JARDIM BANDEIRANTE
35400087;Escola Jardim Fontalis (EMEF);2363155;CRISANTEMO;JARDIM FLOR DE MAIO
35300317;Escola Jardim Guarani Jose Alfredo Apolinario Prof (EMEF);2849130;SANTANA DO ARACUAI;JARDIM GUARANI
35445393;Escola Jardim Marilia I (EMEF);3579160;QUINTINO DA CUNHA;JARDIM MARILIA
35359993;Escola Jardim Mitsutani I Paulo Patarra Jornalista (EMEF);5856590;14 DE OUTUBRO;COHAB MONET
35271020;Escola Jardim Monte Belo (EMEF);5272005;PALMEIROPOLIS;JARDIM MONTE BELO
35428848;Escola Jardim Paulo Vi (EMEF);5563120;ENGENHEIRO HUGO TAKAHASHI;RAPOSO TAVARES
35440024;Escola Jardim Rodolfo Pirani I (EMEF);8310010;BANDEIRA DE ARACAMBI;JARDIM RODOLFO PIRANI
35906585;Escola Jayr De Andrade Prof;4830400;RUA LUIS VIANA;JORDANOPOLIS
35054773;Escola Jean Mermoz (EMEF);4140000;RUA CORREIA DE LEMOS;CHACARA INGLESA
35055141;Escola Jenny Gomes Da (EMEF);3693100;RUA JOHN NEPER;JARDIM COIMBRA
35005460;Escola Jeronymo Monteiro;4823080;R JOAQUIM DOS SANTOS;PAEQUE ALTO DO RIO BONITO
35920997;Escola Jesus Jose Attab Prof;4866000;RUA ANA AMELIA NASCIMENTO;V.MARCELO
35055220;Escola Joana Angelica De Jesus Madre (EMEF);8460180;TORRE DE SANTIAGO;GUAIANASES
35053090;Escola Joaninha Grassi Fagundes Profa (EMEF);2840080;ALBERTO ANDALO;PARQUE SAO LUIS
35004900;Escola Joanna Abrahao Profa;4410080;R COMENDADOR ARTUR CAPODAGLIO;AMERICANOPOLIS
35004736;Escola Joao Amos Comenius;4372050;AV ESTEVAO MENDONCA;VL S CATARINA
35053594;Escola Joao Amos Comenius (EMEF);2878080;RUA IBIRAIARAS;JARDIM VISTA ALEGRE
35055273;Escola Joao Augusto Breves Dr (EMEF);8240730;CECILIA ITER;VILA PROGRESSO ZONA LESTE
35048616;Escola Joao Baptista Alves Silva Prof;2318020;RUA MANUEL VIEIRA DA LUZ;SITIO DO PIQUERI
35005484;Escola Joao Batista De Carvalho Monsenhor;5834090;R CRISTIANIA;JD THOMAZ
35902858;Escola Joao Batista Vilanova Artigas Prof;8121380;R FERNANDO DE GODOI;JD ELZA
35000103;Escola Joao Boemer Jardim Prof;2871040;R CRISTOVAO SANTIAGO;JD ONDINA
35002173;Escola Joao Borges Prof;3310000;R ITAPURA;VL G CARDIM
35902639;Escola Joao Camargo Prof;3958000;R ANGELO DE CANDIA;C S MATEUS
35053429;Escola Joao Carlos Da Silva Borges Prof (EMEF);4077003;DOS TUPINIQUINS;PLANALTO PAULISTA
35902718;Escola Joao Castellano Prof;8260140;R TOMOICHI SHIMIZU;JARDIM CIBELE
35002012;Escola Joao Climaco Da Silva Kruse Prof;3307005;R TUIUTI;TATUAPE
35043761;Escola Joao Cruz Costa Prof;5348020;AV JOSE MARIA DA SILVA;JAGUARE
35924507;Escola Joao Da Silva;4846650;R LAGEDO;JD IDEAL
35242196;Escola Joao Da Silva (EMEF);4846550;RUA CONQUISTA POPULAR;VILA NASCENTE
35054264;Escola Joao De Deus Cardoso De Mello (EMEF);4830020;MANOEL VITORINO PEREIRA;JORDANOPOLIS
35005253;Escola Joao De Deus Cardoso De Mello;4917070;R FRANCISCO DE ALMEIDA SOUZA;JD SOUZA
35055190;Escola Joao De Lima Paiva Prof (EMEF);8450020;RUA GETULINA;GUAIANASES
35098536;Escola Joao De Souza Ferraz Prof (EMEF);4457100;RUA RAFAEL CORREIA SAMPAIO;JARDIM PALMARES
35054756;Escola Joao Domingues Sampaio (EMEF);2131080;GASTAO MADEIRA;VILA MARIA ALTA
35924829;Escola Joao Doria Deputado;8140000;RUA JOSE ALVES IRMAO;ITAIM PAULISTA
35039305;Escola Joao Ernesto De Souza Campos Prof;4430350;R MONSENHOR JOSE MARINONI;VL MISSIONARIA
